chr.type,chr,loc.name,pos,mQTL.lod,mQTL.asymp.p,vQTL.lod,vQTL.asymp.p,mvQTL.lod,mvQTL.asymp.p,m__est__(Intercept),m__est__Env,m__est__mean.QTL.add,m__est__mean.QTL.dom,m__est__Env:mean.QTL.add,m__est__Env:mean.QTL.dom,m__se__(Intercept),m__se__Env,m__se__mean.QTL.add,m__se__mean.QTL.dom,m__se__Env:mean.QTL.add,m__se__Env:mean.QTL.dom,v__est__(Intercept),v__est__Env,v__est__var.QTL.add,v__est__var.QTL.dom,v__est__Env:var.QTL.add,v__est__Env:var.QTL.dom,v__se__(Intercept),v__se__Env,v__se__var.QTL.add,v__se__var.QTL.dom,v__se__Env:var.QTL.add,v__se__Env:var.QTL.dom
A,1,IDP1464,21.17,0.48347214276225325,0.9750898938970944,5.378014156173958,0.2506620301098792,6.315910630493125,0.6118910370620597,70.65139899631357,-1.6617186993578128,-0.5188371189528869,-40163.820905217974,0.1412835580489868,4867.2006184052525,0.581534751615872,0.10808067475549134,0.37889646623983303,55236.34119608398,0.07113010074526908,10351.27879017756,5.623399046368815,-0.06604007404519938,-0.18769235259908773,-15521.338171712452,0.009050827919409372,293.0256148299907,0.08569042263024182,0.016859702227249678,0.0607692652316947,10255.03771735164,0.011993435940108082,2013.130061328868
A,1,fus6,22.62,5.932450533256433,0.20425002176299883,4.259519663620683,0.37202152582830283,10.757095464017864,0.21584596369182849,71.41110001385454,-1.8246065649172587,-1.115671665366972,-493.99000116397076,0.277949568062363,73.6023576842185,0.5922587155997219,0.11069495877859449,0.38935226928540373,97.08399624652944,0.07307112115897928,16.399269068732092,5.604732177765855,-0.05829990313032926,-0.18048202000636826,-17.088704870011473,0.002269985344917544,-7.420841581754042,0.08237998500692688,0.016213190296788832,0.058636685964924336,19.64050507217808,0.011569059006223441,3.8568965371307793
A,1,AY109692,23.62,6.748001145071587,0.1498197282382153,5.003691016071657,0.2869189835091434,11.827479097415928,0.15906892233451328,71.8250681695711,-1.877147037789481,-1.1602443433951748,-3834.5644310743905,0.2767436952553014,563.2087826382468,0.6172587731516813,0.11514040594648882,0.3906227682782861,699.4330167464867,0.07330568340243618,120.19381690757724,5.631771222462626,-0.055626783589313056,-0.1888701553957628,-199.30049947800578,0.003980938349948609,-49.10330753182229,0.08530795805244461,0.01678329056027174,0.058304660221332405,142.7224218363706,0.011503083309313992,28.013066875518966
A,1,mmp102,24.42,5.955221430872752,0.202517414386933,2.2758381306257367,0.6851714988625279,9.387226340310697,0.3106899146254618,71.81193140614106,-1.8858361830368875,-1.4816217008599442,-737.6100152369776,0.33207433910294226,120.29105981448896,0.5866848516042662,0.11028043609260095,0.3851273898846303,171.35993008780974,0.07225550124520876,28.8249156238478,5.559228684775123,-0.04966182352211533,-0.13190807133377408,-9.364349810345917,-0.005256786739410748,-13.903724531163768,0.08191817469073086,0.016106279375090717,0.057749637111777864,31.830704584942332,0.011391917290340416,6.256425101951491
A,1,AY110314,29.42,6.760925806277008,0.14907458934165707,3.3407148135276676,0.5025073144180716,10.98427625791288,0.20259172056447486,71.31927047722104,-1.771829515066409,-1.9169110993996956,489.527783163407,0.30277458515610567,-21.237294943165605,0.5538894054497399,0.10405845394537017,0.39090503207483196,127.4871901130738,0.07338075182476016,23.425931198813757,5.54097416926071,-0.05216332365477749,-0.16819230521307638,22.821407298824226,-0.0031383293711377456,-2.342010470361253,0.077653543660725,0.015283425487224457,0.060113118433200656,19.355733171819857,0.011847906322953952,3.807424183135338
A,1,umc94a,38.62,11.607716588575123,0.020519729381653497,0.690755570790529,0.9524640357408893,15.320136415758638,0.053211489614918936,71.66609796832587,-1.7636795300738266,-1.5408118332723717,-38.290053921773314,0.28429740066501574,2.4715295818697656,0.5004781875475367,0.09574814094811687,0.3868231326636166,5.680542005117626,0.07232599277773388,0.9438924594735492,5.379749207797026,-0.031441927015838984,0.019520207942230045,0.9262645387954584,-0.02892863782712099,-0.282870072800051,0.07571815132531938,0.014899949306182728,0.06061300189690493,0.8722945384697507,0.01198136863089952,0.16783204722696862
A,1,gpm331,38.71,12.835951136643162,0.01210581476371293,0.5329163138404756,0.9702184706562746,16.26755901460693,0.038706749174054235,71.73637720873484,-1.7698822887540655,-1.5714371759013923,-39.524589361681876,0.2862765818005704,2.6657010912334727,0.5016766573119323,0.09599025786453144,0.38709087883234233,5.502252277906207,0.07238587198200842,0.915891228517605,5.377830016932801,-0.030733716566541742,0.020891189079594884,0.7783346825985199,-0.02928388118055171,-0.2785143165997424,0.0775140914445385,0.015252004753863471,0.0619222671672534,0.8913472134121198,0.012239757879869079,0.17151136969304037
A,1,lim179,47.02,6.747925823549058,0.1498240806519286,1.0740575153275083,0.8983661242492189,7.636749066904983,0.4697329364383858,72.11910711022846,-1.7993116050783338,-2.1598918750224883,-301.86163906012035,0.303812290873325,39.163585491620665,0.5478005719865087,0.10573437095684625,0.38944267101719704,177.04177617788065,0.07294472876944158,32.006069983409475,5.356342349514343,-0.01845264779894424,0.05911664142253116,35.31540300590378,-0.04045840114110341,-9.770972154957835,0.07832674979156298,0.015381152658578954,0.057197740633385806,24.570968408594357,0.011283539189032807,4.868851656895709
A,1,IDP755,52.47,5.763263882911485,0.2175391873884624,6.1812171142097565,0.18601744736131612,12.139524097438741,0.1450863880683686,71.74635443086444,-1.7004116725877971,-1.9481756012003024,77.72343808967922,0.21402992167760407,8.977180084068562,0.5149357501292757,0.09935796548249232,0.3758564428921516,569.7586064226156,0.07032197832826001,116.00045131391163,5.387877933386591,-0.02510911655464265,0.07709728409651252,-508.7658573624671,-0.041447743142621216,40.61651214306448,0.07544369935518452,0.01486083788155639,0.05712881577346176,130.27783600232615,0.011268383327638307,26.093069695132204
A,1,AY107629,54.63,8.678232328833184,0.06966508373681511,0.6593340392878969,0.9562475366224197,8.974402743877393,0.34445991720965247,72.38669409507152,-1.8877926886601586,-2.2865143322799053,-5050.930227838665,0.30719503811568893,1583.1900658922843,0.5448684231775943,0.10487971136676652,0.38858717351255556,1393.124259772433,0.07242517126555023,256.97057748502556,5.39338865878618,-0.02258910875369281,0.052824359919441455,-168.8510215764097,-0.04017711220362218,-62.10639248896932,0.07843522221910988,0.015442657282013397,0.05773227575634323,238.42631733029674,0.011386900290504964,47.47650134811279
A,1,mmp49,56.12,8.021662339524244,0.09078789054800092,5.236667195338817,0.2638643826385636,13.509273606023537,0.09548721892963477,72.19844246441595,-1.8520515991026163,-2.231323018657769,-1908.9387416299014,0.28385980118102927,750.3428560480609,0.5461377029805408,0.1046556753340805,0.3866190517276543,575.8179955584559,0.07188078903252934,114.48725459258388,5.436781380232724,-0.02942264273808203,0.059271349412852836,-531.996003390152,-0.03847109565056123,16.099623432061257,0.07736563298722425,0.015212402265811815,0.05645462063480252,132.4300083676779,0.01113071752961312,26.420634368636314
A,1,cdo1081a,57.82,5.888091363829039,0.2076630089116071,7.10546583394249,0.130418701517375,13.2460772374483,0.10365867788820689,71.88319269499605,-1.7774294826030097,-2.010009690151575,-75.60360805864386,0.2480019379664947,74.8819406506007,0.534269964769245,0.1027740916489922,0.3849029930499535,86.51822921260356,0.07169519024600492,18.583186220368592,5.41389283183778,-0.02611489824854741,0.06389948982370482,-130.9436508525621,-0.04064876239951761,8.667954750365762,0.07801181101956207,0.015348633613102916,0.05801339907282492,25.933402129694077,0.01144130184023263,5.166432333151606
A,1,asg31,65.22,2.2766082624261252,0.6850310738985091,4.579260659647759,0.3332523950123741,6.456228573844935,0.596266770433498,71.02160070400829,-1.44940482113621,-1.2330767516906425,62900.931763180764,0.07436048371494328,-88260.10101520439,0.5224956992066974,0.10042527334793994,0.38771383538021276,110640.97056356362,0.07128083319191725,19940.950907378097,5.282298096210215,-0.0153911808342665,0.15766946589279152,27453.437409293692,-0.04999220292782741,-6606.08062343656,0.07859596804806833,0.015454924198052177,0.05747609179074617,15957.766731441967,0.011339045039053915,3172.310361752283
A,1,npi415,66.02,3.230026939588869,0.5200947766022798,2.549484215447309,0.6357973356963001,5.50407227905178,0.7025887783380642,70.70105476892257,-1.6285803823139862,-1.1053294115297605,1759.4829135492166,0.09773584908003739,248.21317484817303,0.5245392091190451,0.10050294715050737,0.38746340353965625,776.2271176189187,0.0716717653120805,144.5535201860739,5.360727175519128,-0.02481956691908423,0.1171001817426733,-164.65205143605144,-0.04069424167103024,-27.33291844758721,0.07797207269170811,0.015313652553036136,0.0578930854437202,137.61478993759684,0.011417798343426497,27.538354662093447
A,1,ufg31,71.62,0.0537789231977197,0.9996448942914722,2.610511396816409,0.6249622093912586,2.6941404511692144,0.952062900539561,70.01086382153996,-1.5409727719193438,0.16854029799199496,-1121.6816285975285,0.031106629364569413,-38.56322014173909,0.49081726206766674,0.09273595544984956,0.40150782447204636,3409.3052858460824,0.07486135929312371,671.7226393550651,5.420020135367232,-0.04912244590702665,0.08068947724424527,-1428.8883244966532,-0.023061821431189004,265.23682761622103,0.07734817307413354,0.015214755435768744,0.06321238524016096,588.7771091777755,0.012509816328887481,115.74472634831527
A,1,gpm330,71.91,3.4724283867073167,0.4820830342147951,0.36752150858839044,0.985048595119492,3.832635670102521,0.8718990420602044,70.3489031496033,-1.5907942987992687,-0.001469094143544733,-46289.69512835334,0.0491741982665188,6029.03721149953,0.49174068665827075,0.09337389670694887,0.4001917176843099,11241.161782185483,0.07473704604054607,1942.9604221141067,5.391100357112649,-0.040762420382439005,0.05361232800655956,-267.77243254225857,-0.018013088690754755,-664.9910632765274,0.07689640684350581,0.015133823509631373,0.06242593925530355,2135.0699697568057,0.012333284551590338,419.0580145507303
A,1,ufg33,72.02,0.0193590950416792,0.9999534543894245,1.4101473333967447,0.8424294571714063,1.4805574918334943,0.9930260187729958,70.02093177248041,-1.5360308573337185,0.05520119248958409,300.4836910541414,0.07336125249419333,-529.7384770076816,0.48115660405788524,0.09104116252596783,0.3979274264269531,1197.1148090863558,0.07396102150679554,201.9247788155243,5.394434615380587,-0.04479608939787172,0.0488966813823081,235.16537410709353,-0.020127938747755352,-33.07766680030228,0.07204779167428894,0.014177838727240617,0.05977258214785618,147.1974909831675,0.011817889738349149,28.318316968071922
A,1,ufg32,72.82,0.05803815428124131,0.9995870043408911,1.1867092384500608,0.880281970216772,1.287035988808845,0.9957052479662496,70.00779935839698,-1.5342879831473912,0.05209354488423474,103.22709346927799,0.07255962024185424,-98.21038866320454,0.4812538781837516,0.09108983023544497,0.39810424992448123,212.13549475034685,0.07397625558983194,36.23981094948472,5.3942097137067435,-0.04448159605149434,0.05067806196817182,36.48000211073335,-0.020643420109046427,-4.751903167942752,0.07314706906952943,0.014394522377397637,0.06068673814062203,26.94287999866593,0.011998322559054912,5.182967747139236
A,1,ufg34,74.42,0.08322409981001927,0.9991578659435327,0.3819613305210465,0.983926963217294,0.4843134865328642,0.999881863133885,69.99257687870875,-1.5347955709375964,-0.022795070069089724,457.0414102553114,0.08525012443809583,-177.59085421435972,0.4897575863891225,0.09278806872964664,0.4226178010084465,761.2167768822965,0.07859333975324835,141.0074519898719,5.395419080837563,-0.04405301832215983,0.05670542835607559,-3.708844142031433,-0.021242420413042674,5.617116751399226,0.07344144238698185,0.01446368424654212,0.06329379587192507,113.56816017290676,0.012510008477360881,22.18689723297225
A,1,AY108650,77.57,0.156929803749328,0.997078018302131,1.6214875877554629,0.8049250615275523,1.8733665991781703,0.9846509487327776,69.8698114706326,-1.5495202172751597,0.19015004822705148,23.17435259886297,0.09871668806288166,-18.08387752838091,0.48706530545697624,0.09247630874649193,0.3944916825172345,35.502001653521795,0.07320152537184142,6.054842064665862,5.375613172626296,-0.04116978153724834,0.07261066291957821,6.214572530664327,-0.02506224642377558,-0.7151347056147278,0.07410785877411274,0.014589483802997943,0.05986686550293925,4.372454026039213,0.01182885002829781,0.8411477276345477
A,1,gpm495,80.45,0.0020258662854977043,0.9999994873295269,2.052171657876901,0.7261635164347457,2.2158402311294902,0.9736693436892345,70.07472836678569,-1.514185933297725,0.0058375139388897835,59.20835565279827,-0.021453372998747368,105.34463860666968,0.4878350097807,0.09286940597133762,0.3953977862401179,619.9874696850561,0.0733158620221324,120.2131935689314,5.417685638944511,-0.04032514532497741,0.06599763751388969,-326.6117984474109,-0.02962249779574737,35.73918806773557,0.07691372493815354,0.015125007529427983,0.06270791367410704,139.92561293354876,0.012400919505379653,26.71875770715233
A,1,gpm83b,80.75,1.2588876004812921,0.8683112284212909,0.7837765617800558,0.940609715781522,2.2491073133008754,0.9724065591439214,69.83087874980451,-1.5085676976289184,-0.04054454624113679,8617.066454535652,-0.0049752512530765345,-288.5909431924136,0.5014208707617107,0.09557105464200802,0.3913708425155656,3572.643891536837,0.07254908599337555,653.7295309045005,5.374978524192734,-0.03459216821238393,0.05654543100349959,512.0002944481902,-0.029677190548825373,-75.99549118912691,0.07261943384625413,0.014287567743530474,0.05733982530129573,491.32509391278523,0.011321632735535266,96.49344532182674
A,1,gpm767,80.94,0.05695833501629554,0.9996020863680887,0.7043424105586504,0.9507923355790966,0.8215747293004826,0.9991438788207132,69.99561823855969,-1.523121596819807,0.03958973359044224,3419.07724001773,-0.020297965612472994,1222.8033677279898,0.5018243688479687,0.09532750738833407,0.3923679462053671,6652.327944012019,0.07263844477982752,1264.3515990017345,5.406715018936161,-0.038792236809614494,0.061396533311328126,-796.883264690954,-0.030545219798564945,99.01408886320623,0.07363362582008427,0.014475755033663303,0.058488070274748935,1037.1323305390504,0.011549481011947364,203.95538136980093
A,1,bnlg1014,81.12,0.39833808333975157,0.9826127436497525,0.4692252350858218,0.9764269234196428,0.8332355565281876,0.9990983844889771,70.03979745813656,-1.4758509846215848,-0.10002568392810934,40047.24928076141,0.008247885194943289,-15871.954828679776,0.4929455041809646,0.09326267543774452,0.39340616181488175,29790.837299776493,0.07293054457197884,5650.002398958686,5.404657294285353,-0.04102611652546742,0.05836559156555871,-1096.2331384607883,-0.02794209139863608,219.96252720374375,0.0751169302801162,0.014736102066035262,0.060628097523447666,4660.775834097868,0.011988620465584063,931.8355987352629
A,1,umc1363a,82.02,1.530015239839829,0.8213116756239135,4.2497385423108485,0.3732612053162653,6.672261111999486,0.572370102327455,69.31858021527941,-1.3837295341784002,0.6304260044835759,14273.88150138779,-0.11263374206444382,-2490.1605479210093,0.500594226415015,0.09648699128099554,0.3943692070498566,6278.326017184943,0.073088417041503,1085.2587090478382,5.303108475703056,-0.021986813805672422,0.12377665391035698,2204.168481873647,-0.03565854488811576,-568.3925159161946,0.07783903997367413,0.01532151772164202,0.060172527526429924,906.6562882602896,0.011874835755274865,178.30661655237495
A,1,gst12,83.52,0.08763314991668743,0.99906763950008,4.9183650623955115,0.29577677942923825,5.013105070388163,0.7561745300410144,69.97129378627632,-1.554401272005635,0.15043854848694388,-2.830204456393371,0.051058897898649494,0.924700799637166,0.4758346012309929,0.0911077221489373,0.4049211700326306,4.967395674264821,0.07447263898941554,1.0212088739087903,5.358839461144083,-0.0313236227524389,0.12753487037007205,-4.396967595127905,-0.04141335492607842,0.46447286287034206,0.07260441830611414,0.014289080680618764,0.061190888511154104,1.377465496345272,0.01210084225659978,0.26084838789568215
A,1,umc1269,84.62,0.08666022431847718,0.9990879325192603,4.927588353939358,0.29480840572223505,5.022728488315117,0.7551441403395317,69.97182470715559,-1.5544835539478876,0.1497341041145775,-2.1177660992147036,0.051169226868331086,0.7753397641755082,0.47583980505716644,0.09110933576852753,0.40491786329518425,3.913329606974443,0.07447203755123212,0.8069427413664441,5.358807458057405,-0.03131653985791707,0.12753225239051255,-3.40137796499128,-0.04141660251222152,0.3370496557875334,0.07262508063645301,0.01429315743934042,0.06120600083379331,1.0935908238584136,0.01210385605681858,0.20703225998304964
A,1,umc2012,85.72,0.08660289148051145,0.9990891215902088,4.930998466335957,0.2944510416256205,5.026178237298827,0.7547745364677066,69.97169255989019,-1.5544415431100844,0.14987479909097434,-2.2595678763464226,0.051135561681712356,0.9228908972008386,0.4758141376843542,0.09110427033270811,0.4049424570111611,4.416825520273371,0.0744758291684478,0.9121631753937357,5.358716033510481,-0.03131123518694143,0.12769300126089225,-3.7360504766169758,-0.04143036287133512,0.34430753959952715,0.07261947660330902,0.01429203228340164,0.06120730345722564,1.236969720115227,0.012104050401791907,0.234150309286264
A,1,umc1977,87.52,0.6959690142491765,0.9518250920284048,3.0666440905102843,0.5467352800282362,3.7689333059062147,0.8773461387490941,69.88034932806838,-1.48271734632734,0.09120928801722929,37432.847595145344,0.010335238597843296,-10939.430128805778,0.47152887529876025,0.09032665462893043,0.4172040031188807,20745.62631247952,0.07647059814191112,3908.9016418681917,5.327613750472445,-0.03088058793994002,0.16146052375812292,911.5805173107511,-0.042441284511330314,-140.68683418803235,0.07510753220116499,0.01478498443565454,0.06446397453289138,3223.4837756384263,0.01273489328805397,631.0172267341031
A,1,IDP553,88.91,0.12162155879598582,0.9982243009964042,7.091621104314389,0.13112496212400807,7.221682188630266,0.5129148012262634,69.99826686268557,-1.4838210594840837,0.06441892997156964,3354.317874701556,-0.032823238916299013,-1042.7961294172972,0.4657897940400787,0.08920612753405256,0.4079793436915099,4686.881614218673,0.07524203405189936,949.1192639464518,5.350893364945161,-0.034542009861151905,0.17252104582967195,-3286.4770061729837,-0.03863322178342021,314.3775249279349,0.0721628970149039,0.01422544990336133,0.06160807907106739,970.6774149298271,0.012153334774745114,194.268648121571
A,1,IDP4043,89.33,0.8164974573539989,0.9362227662861099,5.303389690253913,0.2575597764733772,6.012165304641654,0.6458691231592373,69.82104717771175,-1.4441581318205148,0.18295942188871328,10460.033882483696,-0.056510118121233466,-2826.918754266794,0.4680676962538123,0.08972586808894042,0.4161008727620543,5731.523025829936,0.07634582134755541,1105.4560133060347,5.329466080892955,-0.03130435183343936,0.1877735196265475,-2166.9707393253307,-0.04140739925110471,145.0404975829643,0.07199237103610549,0.01418636424512954,0.061506389557610355,1039.8760778455296,0.012128564912339693,208.02648409559237
A,1,php20603,90.02,0.1317572493460578,0.9979229940244279,4.698958255163862,0.3196034475285246,4.980397981492941,0.7596691582731803,69.92825553981159,-1.4757520065751646,0.1622778342726379,5.58308022550053,-0.015147425324216627,-4.013167091460966,0.46245522852572113,0.08862594851708223,0.4151298917479288,8.438200950073718,0.07605094652113578,1.4211473960572656,5.313825525326544,-0.030797071027409844,0.171353543799492,1.7404385510335123,-0.042920084909176856,-0.23650785591385118,0.07354249439294662,0.014484260008956619,0.06367714031169308,1.036297613369032,0.012581471379024368,0.19922999945373818
A,1,sgb101,90.74,0.18685404761984484,0.9958982340719302,4.687076797571754,0.32093754079983733,5.031696726610695,0.7541830324166922,69.81900268754349,-1.4460629373892342,0.33414054408011956,3.330765595810276,-0.07011570629553361,-2.9185510132856476,0.4709210856589316,0.09023694874053553,0.4100098077346271,7.570021197071215,0.07558466500857629,1.1756129626278329,5.3234684884784755,-0.030572724685051934,0.14908625166493114,2.316870637636916,-0.03845299459578968,-0.5282541432233091,0.07388487369368349,0.01454759551822365,0.0625260739563639,0.9795736958748845,0.012352659499938802,0.1887893869645579
A,1,IDP1437,91.9,0.09877438075770228,0.998819872101993,5.801602866932771,0.2144627091849069,5.900261193411824,0.6584031635922112,69.89552701314635,-1.529425050303343,0.18820813386318214,205.80942499482381,0.029821591003239167,-143.47384824226046,0.5150260962801981,0.09869397934187642,0.38629491131281923,594.7806902132074,0.07177396352271452,123.15478874906673,5.414023064362955,-0.03244522800875064,0.06986100683995572,-580.7425238747717,-0.03626783605065667,49.3040842946224,0.07627574739017412,0.01501438232469234,0.05834161130390777,147.88996214044286,0.0114990933450062,30.242028082351023
A,1,IDP847,93.03,0.14547499958451346,0.997479474412596,7.209194099731432,0.12523768255459375,7.40415252503053,0.4937199715360458,69.81700397248511,-1.519464740138518,0.27746839918836425,107.14880708771857,0.015776719022438344,-65.05275982133544,0.5245462380536166,0.10060825351729717,0.3846994151304107,436.621718592356,0.07170462293081738,91.12366895779346,5.432313226358887,-0.03317022771719115,0.05324468761876683,-477.6244685582524,-0.035383056648946414,42.184496482667534,0.0779047542882873,0.015336878122139606,0.05856036689584402,109.4959515228727,0.011545387576760326,22.28280489559182
A,1,gpm125,96.14,1.6100036391691859,0.8069930525604803,0.07527832851430542,0.9993091728251816,1.7589005448157933,0.9875321882192923,69.15396450730108,-1.492086416206842,0.5170062737104447,2774.998619628954,0.011774962068408786,-201.32969596772296,0.5871239596932085,0.11195942779217069,0.3956057874464333,1038.1795552353535,0.07379990007819043,195.2807601516276,5.4254146738213045,-0.031043862685031207,0.021159945537799766,-23.031489583564927,-0.03235488911795183,-11.717949154301651,0.08503858565557279,0.016702596570317037,0.05923443332405201,156.3975575342487,0.011675960277331868,30.8635799684119
A,1,lls1,97.12,0.4086574763183418,0.981761972829864,4.046446183737747,0.39975653462430405,4.351490437760667,0.8241005888293244,69.55929134499303,-1.4972319965927103,0.5274594682226877,205.58572768294104,-0.017355417401890942,39.155306164157786,0.545855385571621,0.10502879187649716,0.38173735371330786,1432.9482758509914,0.07135374993255914,235.12493122494257,5.367393867519371,-0.02030567030556474,0.03605563318835218,584.6292649620057,-0.03484293642928048,-149.57240838934808,0.08253677354694332,0.016220169044266673,0.05941948936308497,196.16691122281037,0.011721132353910996,38.94471870823362
