chr.type,chr,loc.name,pos,mQTL.lod,mQTL.asymp.p,vQTL.lod,vQTL.asymp.p,mvQTL.lod,mvQTL.asymp.p,m__est__(Intercept),m__est__Env,m__est__mean.QTL.add,m__est__mean.QTL.dom,m__est__Env:mean.QTL.add,m__est__Env:mean.QTL.dom,m__se__(Intercept),m__se__Env,m__se__mean.QTL.add,m__se__mean.QTL.dom,m__se__Env:mean.QTL.add,m__se__Env:mean.QTL.dom,v__est__(Intercept),v__est__Env,v__est__var.QTL.add,v__est__var.QTL.dom,v__est__Env:var.QTL.add,v__est__Env:var.QTL.dom,v__se__(Intercept),v__se__Env,v__se__var.QTL.add,v__se__var.QTL.dom,v__se__Env:var.QTL.add,v__se__Env:var.QTL.dom
A,1,IDP1703,509.1,2.993718405664216,0.5588771599290424,13.300181106868253,0.009898489902121261,16.015320639832318,0.04216135076856158,68.4812529179742,-1.2097332931925864,1.3710984754915856,-574.4512564289801,-0.2819299890530162,264.38499359245634,0.6052331817208749,0.11283420668948116,0.3784026722859504,487.24924011085693,0.07124779288863071,99.05331402136349,5.527722731666358,-0.08315571016081219,-0.029312626745480207,-694.9962196078446,0.01782799061646804,53.94525447045832,0.09380453968357066,0.01864163195756796,0.059403729079313676,117.40743992431669,0.011742328371242255,23.18640295018161
A,1,umc2237,616.91,15.041866153838027,0.004615166996904334,3.4912842609105517,0.4792048287485399,17.749507129344316,0.023184904842482368,72.07056371597392,-1.7451724248991778,-1.359981431661681,-24.950239354514725,0.11613094760436334,5.429059860125177,0.5848579625517744,0.11488702100092081,0.39445630584277114,3.0380625919173663,0.07513779369455602,0.469057683997907,5.230394635661044,-0.011619336222121161,0.1638074198707114,0.5583195398681299,-0.03320534706264366,-0.7212521796125331,0.08960820135223674,0.01787258749110888,0.058582734979516216,0.6502554186999017,0.011597611898666607,0.12609458142186505
A,1,bcd98a,647.91,0.30539445246543717,0.989463288258781,16.717725179391138,0.0021928815477810365,16.826804344520877,0.03196393857945539,70.56514059350953,-1.727343083173319,-0.4374760810996594,-0.8737993610166225,0.16727761712799347,2.534412757308537,0.539253037240964,0.1062260290451026,0.38634457022791924,2.251284209802853,0.07284506590712919,0.49830743175190534,5.216508218713979,-0.007706479692405739,0.21485970310397084,-4.720007457319127,-0.04715069404734169,0.3596117560864104,0.08385237414884379,0.016635443720488172,0.05764181075671577,0.812578240586508,0.011373605505737457,0.1623133079382215
A,1,cdo98b,743.14,8.647738585769298,0.07053339853898702,9.660966767773022,0.04654277606975585,18.177283057778382,0.019935940145475783,71.00468140606671,-1.803472457948104,0.27514596081110126,-2274.959818673798,0.16510598381335792,268.98529742449813,0.5124047584410593,0.1012429429581883,0.39011821294216764,357.9299136195375,0.07231567024941198,64.10585967481481,5.171121887455871,0.010120595338369323,0.2612090282971582,38.305606415727304,-0.06871814754453531,-18.368954914234088,0.07999758621395264,0.015802520976982787,0.05873252316793443,54.860393938981666,0.011590139793105667,10.76058235517547
A,1,nfc103a,809.71,0.46439549214365655,0.9768732339493573,15.889000540005997,0.0031717828955830007,16.160745047715395,0.040136298951418396,70.26074498041648,-1.4023483322952575,-0.10808365286922392,-2189.631758410516,-0.2675218757534077,1002.8891653370638,0.4718919005269907,0.08761188161561259,0.4394884096081648,1493.3277055186115,0.08204975779435283,322.825874268103,5.457822169107034,-0.06596950910507476,0.06133314602890458,-2355.4276975536086,-0.0021052067951164446,248.0327017533356,0.0689252011136897,0.013539758899762236,0.06163281323132148,379.4129916521658,0.0121921729620054,75.32148157602042
A,1,IDP437,885.15,7.39864225016557,0.11626269126852073,14.9366369455881,0.004834456764226715,19.66470508594687,0.011681816977900867,69.46834593983759,-1.401132866996237,2.449625382824806,-11992.825221573175,-0.4749992721247053,2339.028944753416,0.47089296513137546,0.08761129143110964,0.462516356620545,2478.566921371231,0.08759906669508265,493.03759120131065,5.520077396485216,-0.06806458862822007,0.06116121852004446,-2663.723354926515,-0.004586943258861676,315.25071313984034,0.07092620668171935,0.013947228220979914,0.07118614921995836,451.6677797539042,0.014055527759855723,89.59550761738844
A,1,umc1744,1049.6,13.806438421424492,0.00793915018366776,4.648151592388112,0.3253401213156618,18.691988335179225,0.0165965777156906,69.80431235421415,-1.354096070516173,0.829238817006275,-91.80919492755972,-0.26691532872585694,10.12232614666518,0.470910955523204,0.08948884388893635,0.40248679393413295,9.56540851378033,0.07535443499013976,1.636466676371561,5.276503349774567,-0.0383442628706653,0.16829490194909344,-4.293454784400086,-0.018025007147344365,-0.7019152564147889,0.07795277352960961,0.0153308914288235,0.061787071156542424,2.4082556190762356,0.012194823600849414,0.48461851080836654
A,1,AY109916,1136.43,1.6338876586741669,0.8026889866181908,15.76930945540815,0.00334486439114646,16.865106344941335,0.03154477175241499,68.98165792916998,-1.3043104318325844,0.9970832515589634,-9.213182395060475,-0.2293204668518741,4.575829102470186,0.6596064588911008,0.11517860378991099,0.4191708462725068,5.493580332540609,0.07707222385205297,1.0203413292640784,5.859857789512925,-0.14720238286349246,-0.36931332178091897,-0.29560292905292773,0.07858406520653494,-0.2624070920572446,0.0919496034201997,0.018085142816000453,0.06194653375608606,0.988232960769656,0.012220137194615887,0.1984841052019005
A,2,isu53a,1144.8,12.477709990341156,0.01413089207155419,1.8710913054060025,0.7594533544872966,16.13196717761861,0.04052973633272555,67.82149430980046,-1.2421735862209922,2.554664838569032,-11526.916393589809,-0.32343777012122205,1682.0149787144142,0.5160498099894765,0.09703887029870027,0.37623336690304,3072.6996861468047,0.07098839801982489,564.8193293813757,5.267322858841562,-0.050312195197006936,0.10650859670235073,352.81512082613415,9.640875539473982e-4,-47.446903701516874,0.07868422920001399,0.015472585697933182,0.0542169598973756,417.56190518619326,0.010690210914774581,81.87245634137832
A,2,gpm71,1149.61,16.090141344004543,0.002900562080792223,1.8385866004305844,0.7654156535506258,18.84848478436917,0.015691293557438035,68.33396507691477,-1.2277593855028304,2.1832616685496222,-30.524862503330038,-0.33741206825853975,2.3268310352757577,0.49689753648974133,0.09309934921877448,0.3880743924085732,3.674777980770671,0.07316050450059998,0.6064514301644602,5.318786465666385,-0.05746528764821665,0.09893621178735557,-1.2357629724506838,0.004719533227269742,-0.3700932734203125,0.08018006098964539,0.015799945077852626,0.058825589508568685,0.9419380230371707,0.011606886519270988,0.18218626288582054
A,2,bnlg1017,1206.71,13.150668260537687,0.010562591007516121,1.1602331875485972,0.8846015547901751,16.01740559045816,0.042131660973003256,66.88394424085911,-1.2943215913752695,2.4802115073163966,320.51721639787144,-0.1278225282020182,-45.15675433098595,0.5482365192265307,0.1014872510645601,0.3847245906046023,73.09097406942283,0.0725231882888638,12.976361707207944,5.372546484472912,-0.06415955310225717,-0.019361154859498644,14.911618929975427,0.015237783962511426,-1.768104957206581,0.08133795905801644,0.015975139364125458,0.056945099853670224,8.665656178057397,0.011222526961803337,1.6844507245522675
A,2,gpm914a,1243.54,19.70858004789963,5.70082410251032e-4,3.9391736117476133,0.41430039133127833,21.60207789641598,0.005708881659942631,66.76482533352646,-0.9079764733182624,2.9639194344745263,24.53125632148746,-0.5201862524534818,-5.977161942072975,0.5219996759203482,0.0961399621819838,0.4030972878766667,3.877125620816772,0.07540232421650324,0.927730355123487,5.39154363832436,-0.07740322325826667,0.05877929320457525,-2.0309717181607896,0.01125982201345077,0.5309920090332321,0.08437029258490737,0.0165578191456131,0.062064981769552725,0.6827077139687648,0.01224243811057445,0.13808153587130909
A,2,IDP2388,1249.3,11.384478030183365,0.022566460671581152,5.516859753444399,0.23825146379724546,17.48700700906746,0.025419066956840184,67.2439658789663,-1.0905503617776957,2.8569844316081423,112.53990018240204,-0.4422292592220216,-4.938964375910291,0.5496478805304186,0.10281558785751652,0.39208097667777964,84.19038159078809,0.07380800007575272,17.25205123333183,5.393328229202999,-0.05457631126388964,0.03381849785641773,-69.70021264913733,0.0015901165396903683,5.790584753384934,0.08833238530274708,0.01732925218451971,0.06176271843053322,20.021349482719053,0.012175465738822428,4.004886215991712
A,2,gpm575a,1284.4,7.243399299604461,0.12357128007694253,6.845312412086591,0.1442920744453594,15.761378591267121,0.045925679882078775,68.27007754788967,-1.0458954199908785,2.413480300300481,42.261188474269666,-0.6749687657460305,24.243213487958638,0.4546486137986848,0.08579651125525181,0.4149227664589672,86.9894561047734,0.07710652070703186,13.598520983307447,5.278983893040812,-0.046903455108521626,0.19943511463638477,31.854960178502672,-0.018519104451242108,-8.411398555146446,0.07717899412926281,0.015180411285900969,0.06371892193472568,13.422341094958217,0.012597853904769704,2.603021197309452
A,2,IDP4006,1287.92,1.691148274870444,0.792324916849585,15.735123043240403,0.0033959841557644555,18.506448476169577,0.017734066620736004,69.20157611011,-1.1631921320898195,1.1829911779103983,324.61751043695693,-0.4777876710059979,-207.99711617936734,0.4604111750157343,0.08795489949466317,0.42433704898190927,1623.3325720980952,0.0777700797974373,338.451275672529,5.237363975525939,-0.036250862809164126,0.2896334876250455,-1218.6800542131843,-0.03503277349978089,105.89410773315979,0.07374490678901714,0.01454390854509467,0.05974111232625704,372.3520396441562,0.01176514839287488,74.58344633321082
A,2,myb5,1290.21,6.411303389297921,0.17046548575480305,11.642626679604321,0.02021639612080175,19.22028296936046,0.013724942581494318,69.19042294424041,-1.1647645111370613,1.8003350243090344,-15.622913835811985,-0.5406361054206882,1.4557947922740522,0.44908433388146524,0.08632188210381062,0.4298003676135586,3.8597025872280124,0.07982463379580534,0.6449816633122752,5.2003255534874775,-0.030635311275836536,0.2461578032676158,1.3451527516229287,-0.02665966373085108,-0.31891633502336797,0.07199307701950733,0.01422430316338405,0.06106931497405082,0.5122457014158177,0.01204522667259377,0.0995174001400166
A,2,bnlg108,1447.32,12.647814340713316,0.013131212904626429,7.613401373456375,0.10681149086424527,18.878916315355493,0.015520789574613064,69.19744241064956,-1.5950015161461608,0.9892811246461178,-29271.81564090504,-0.012398064881347858,5255.359381910795,0.7127508359634845,0.13160334621142714,0.4087339387265601,4000.957914958741,0.07616546095045933,766.794305997297,5.521367962288839,-0.07415422589061484,-0.04193655666836912,-3855.514605289076,0.012400449111934483,128.64433807785278,0.10814187917029106,0.021196627072335317,0.06339597382038167,903.8452731104454,0.012458122929122274,177.87835283143176
A,2,AY112119,1467.84,14.310128150136835,0.00636828560206626,1.3709376365328687,0.8492301356001883,15.625575761470223,0.048063777956114634,68.94429835047566,-1.6326674314620135,1.0974793027525895,-32.58322993403377,0.05813479077538044,3.4373277179201236,0.66424269478655,0.12555846027063658,0.40921065646221466,3.6666485804728026,0.07716651372849968,0.6252241697402906,5.34352899122591,-0.041638963539556734,0.05106910416421247,-1.2406206305457446,-0.00882009454926969,-0.3241647807287188,0.10683666855038958,0.020937435818876953,0.06522997645781761,0.9381105809572204,0.012820327786006716,0.1887758240833548
A,2,gpm749,1491.52,10.190073727816655,0.037344783115842994,2.5765406256727847,0.6309844232416252,15.619257396369195,0.04816545280367713,66.87802377121513,-1.3872845851525495,2.0856737957205684,345.97090018971926,-0.06744680044991413,-43.47370033069532,0.639755841141827,0.11979754945854787,0.39486189527348176,65.08048139144316,0.07416262778430577,11.242835519719073,5.225174884623844,-0.05834895351320004,0.10725149235089744,15.838040738564992,0.004255017651927822,-1.37526844591908,0.11065694020207006,0.02178407719745787,0.06575752298362054,7.507267620954276,0.01295579078477683,1.4569255114978579
A,2,gpm788b,1548.11,1.7206591701800003,0.7869615274910653,13.472901255814065,0.00918202398769538,16.103736507802033,0.04091916294277955,71.75173367402955,-1.579485470692393,-1.144656288258192,-4482.279699188449,0.007319329031330005,980.1644260203437,0.7349685170158687,0.13474625337316964,0.4073827695904205,3274.106092894853,0.07588758704989033,658.6550009716539,5.705125143715932,-0.0854352902453564,-0.11326342101915483,-3872.871072106746,0.012790399760378855,375.54781335980664,0.09866564825303267,0.019377008854260417,0.05800399181070289,642.8698450500186,0.011425113414475987,127.94442426418578
A,2,asg20,1619.79,14.314290975105802,0.0063566663523848006,3.4131556655500996,0.4912054591965464,18.168281229677145,0.01999964233963158,69.86221160768336,-1.4352167912885319,-0.9930228818885254,1003186.200194162,0.05276189841164551,-112667.44382753571,0.6132932254653284,0.11409785738138122,0.382693442168601,125233.0287244506,0.07196706930459855,24063.556189254785,5.538760459716324,-0.06843998739510719,-0.15859927010182437,10247.870536712415,0.014841356112070849,1821.3119751261959,0.08668144361941095,0.017092710179490555,0.056377994528972686,17975.256603268623,0.011123372897450846,3562.4914533796095
A,2,bcd808c,1637.19,5.180727707938205,0.26925125428290475,9.877771385277368,0.04253771560021414,15.550354262142427,0.0492871649111005,71.79685229134658,-1.6920389658058466,-1.8928566079040487,345.7696332858317,0.16228627463940612,190.15290100669216,0.536890059137056,0.1015443854964833,0.3855742202335503,236.8637175631203,0.07226559729844598,52.11345513146351,5.479373358845782,-0.05223254001991397,-0.03526739123427368,-448.4302302655372,-0.006462507504522068,39.76168224267679,0.07757058056912254,0.015340471485908842,0.057222046664016,78.46211025888076,0.011277697276598747,15.674899816948137
A,2,IDP1450,1719.09,8.694234874807968,0.06921346748586786,17.501631612489902,0.0015438671832354429,25.268712564832583,0.0013996237438511415,72.21057052617464,-1.7816732742423058,-1.9219553482586385,-19753.798765695217,0.19455786880359294,3361.4688853501484,0.49142461965000467,0.09603677713188237,0.399423657701383,6936.600792133059,0.0736335626076204,1310.071534312346,5.259657491384909,-0.011383305133284657,0.30174402287676455,-4636.688370858089,-0.06971785766011786,599.1764565709921,0.07539379535825144,0.014864197004336653,0.05896909317818085,1165.1386695625692,0.011638837760830412,227.5605328002741
A,2,psr144a,1720.6,6.265233292580513,0.18019676803383458,19.365225653652697,6.661502072054667e-4,24.866527098080212,0.0016376030898473555,71.95478338533262,-1.7683024302799302,-2.1307801885623183,-1956.5732179057993,0.2424526648076421,1273.0182963140187,0.48836460479235316,0.09565733873744497,0.39665598932168755,1002.146138557965,0.0730093399612171,220.7321490513296,5.2248717821139365,-0.006514037073268566,0.259521579005868,-1866.2802498152464,-0.06366998239063658,114.8768159092981,0.07194953827955176,0.014175289187494755,0.05558897418140824,335.87484184935886,0.010962747140600191,67.07511526627798
A,2,psr144c,1722.2,8.057672614390562,0.08948827209721763,18.86883244302208,8.339754213694512e-4,25.46184647664369,0.0012976705112039545,72.10499792159382,-1.812432665438415,-2.266519468314633,-2647.6443850271517,0.26598966899307613,1354.6425436704706,0.48610538615756177,0.09538534286057543,0.3907975385268816,876.4863652739068,0.07160872044042974,174.91134630101857,5.213412149069978,-0.0032309532855190146,0.2946693967229574,-1227.613141189811,-0.06986095408948761,17.841869318238754,0.07335299745353173,0.014451112726637358,0.056478529979863315,265.08931140781925,0.011138674678216335,52.57010074444343
A,2,umc49a,1732.6,9.829428031999175,0.04340108367656003,5.968614428603989,0.20150445966072422,15.800063021383764,0.04533288046161929,70.54635120178676,-1.458740813951736,-0.2824278817843383,-4262.427750353378,-0.10275128488012714,285.05721367038296,0.4761210420062278,0.09183174673113902,0.404029965715932,532.5816191752484,0.0744767517832425,88.30833852631511,5.276687183345338,-0.024679714506186983,0.20818293460700532,-140.17933577151243,-0.043799547627144136,-58.87035531437721,0.07455909582927057,0.014699508338981792,0.05988028537676153,135.4479466820526,0.01181720106672505,26.1991811977563
A,2,IDP193,1732.64,10.077426054833813,0.03914345245327004,6.035903373650634,0.19648298442294215,16.00632226688219,0.0422897102699995,70.54641613198795,-1.4586904195858639,-0.2649473155207736,-3155.7628110124074,-0.10429290498365544,258.0234267041109,0.476045248935179,0.09181722539811399,0.4043865883071766,412.0777765542968,0.07454107382709074,68.28825218761858,5.2766986290663604,-0.02465568092324738,0.2088243771890519,-190.47271825046607,-0.04363964591387703,-27.935952758335258,0.07405543376357303,0.01460023079072978,0.05953295405616903,103.1003513298012,0.0117485484741494,19.947386654901347
A,3,bnlg1325,1943.28,0.056142635101836806,0.9996132969141687,16.599636326719466,0.002311581594656537,16.746849884675783,0.03285575369913548,70.00919091606107,-1.5497554642185123,0.1703446004115341,-1.6000314692144708,-0.004172501959963967,6.609347670906471,0.45694832717723655,0.08710453354785803,0.4259103071474911,6.052220326792197,0.07865671825115819,1.3409945361176703,5.289102467073651,-0.03748331760031718,0.2195441879087189,-12.21306240812968,-0.028428322403131534,0.9301346154485177,0.07123715923119574,0.014037604113674508,0.0603536242939096,2.1706801450445594,0.011904747358014736,0.4335454171223553
A,3,bnlg1144,1947.01,0.06125000229565302,0.9995405198909506,16.750157283227992,0.0021613469117860986,16.898182149540446,0.031186936771688774,70.00664349194385,-1.5501047500969811,0.17238827356755615,-0.9029620576636783,-0.0039582973032736835,2.546359515307408,0.457030081129633,0.0871267921619308,0.42598617759948554,2.2942704384678074,0.07866185551687131,0.50662094943194,5.289780024565398,-0.0375048499645992,0.21934951905577668,-4.958477447878871,-0.028469527051481015,0.38826270040904154,0.07108215810706457,0.014007366303028543,0.0602113065417172,0.8249219920888656,0.01187587904737058,0.1647667282648532
A,3,bnlg1647,1973.31,0.46694635514642924,0.9766379529341257,24.736563719820904,5.6832797155550365e-5,24.955801883356358,0.0015815926332848624,70.31227504235179,-1.6140853449528736,-0.18029939552453147,-3.552147174685132,0.060903154757489184,2.2052382078285886,0.481871615305266,0.09272675179997057,0.416267287754677,2.869580679962384,0.0770122053925632,0.6143642226360907,5.2419815581048335,-0.024431557793385492,0.27367015970265507,-4.911590167169813,-0.042858555052861604,0.5152574434021822,0.08274168583400598,0.01623234476622886,0.06465508504375932,0.7971711941960999,0.012774939048178766,0.1583433039712052
A,3,lim66,1994.81,3.0354022351600856,0.5519185006568575,11.692491267828686,0.01979065911366078,16.34289338389168,0.03772708636287509,68.88543446331536,-1.2657256282959115,1.4439976723788985,514.1584001639915,-0.29259322410407057,-148.01949021415905,0.43784493991999995,0.08288646025604661,0.42640142005769616,348.2160411266883,0.08011099087425783,57.81583292290277,5.1717592168344435,-0.04460939506319731,0.27197234779791635,117.52136870306566,-0.007543525845207395,-27.00360457326881,0.07449437583976452,0.014673832069743677,0.06108854840663808,47.16213081183376,0.012060612625303562,9.257231565572747
A,3,umc2258,1997.81,4.141678284411624,0.3871712095935185,10.30335381995307,0.03561628873482971,15.85448572023357,0.0445108596795345,68.83705347828293,-1.2556171650226051,1.5069322027212433,15.189190867449943,-0.3161476320349937,-3.408466533894465,0.43879979047326917,0.08309546363046308,0.42009651073001225,6.747250885478526,0.07863280707394565,1.156526062959114,5.175020679272462,-0.04500271867182988,0.28444715793124037,0.4951067790817504,-0.01104549498667173,-0.28884724481607266,0.07312746717667765,0.014404855691532346,0.0589932447923751,1.0559673404335197,0.011644596615190681,0.2066368137075335
A,3,bnlg1447,1999.41,4.153480238083531,0.38563286638822863,10.313637575262149,0.035463241343720545,15.878049088912308,0.04415923842898804,68.83811547166792,-1.255751975570159,1.503880501164025,15.35981666526453,-0.31553510471115404,-3.4758213269331084,0.4387384062560141,0.08308424559321266,0.420388382252741,7.523803288125442,0.0786820625107827,1.2910672256695483,5.175000835056939,-0.04501990429736467,0.2846636173832747,0.24421243724174357,-0.011025692480070565,-0.30870136022894384,0.07307508252232321,0.014394608978289567,0.05898852428256679,1.1749608484161005,0.011643292749144966,0.22993387501266727
A,3,umc2259,2001.71,4.484297024762357,0.34441350942013854,16.213348299759403,0.0027458445520216865,21.004560032206978,0.007135326192251262,68.68727479602538,-1.094641229319482,1.8472337208061131,-66.2884700609541,-0.4241855168935533,-93.85750181217819,0.5334963244521006,0.10026568004608429,0.41522561487105036,208.83907090546523,0.07829504597486303,41.20394455074975,5.346431178550944,-0.07361588706352681,0.21695522599337025,-147.51286149842113,-5.995714240310065e-4,21.984600118600152,0.08461216781728127,0.01678228301419535,0.05936246544851702,35.15195968439372,0.011762958358220154,7.015768042054
A,3,uaz159b,2027.31,11.156591890329745,0.024859378125759096,10.643312070288388,0.03087912683072984,17.209833238173,0.027996776452411828,68.6307616893638,-1.0762395354871601,0.8544604274424425,5496.985345897544,-0.5006689489044984,-897.5862034974293,0.4686579989651823,0.08458886501628607,0.42939226554537263,806.9423145331403,0.08267486935943402,174.67340634968681,5.59056637124163,-0.1087284266460207,-0.060989545212114395,-706.4973077776414,0.03257686149425639,147.46697789600725,0.0719190322554219,0.014137575747124752,0.06661082412754325,144.51488845079487,0.01319309629789471,28.838445584538245
A,3,IDP2576a,2117.37,2.432457305403207,0.6567697973073596,17.091701548388517,0.0018552344773642812,19.19458955788403,0.013852915556392476,68.98554691488552,-1.1969433755235805,1.3307647112212657,407.3866834462014,-0.41867191868304515,152.23065026241494,0.5422227684073284,0.09857488693521786,0.4000810079553954,651.7366763916799,0.07531288428565107,137.0296203435721,5.600061795581694,-0.0919196681163608,-0.1381376159483285,-1079.4049559811804,0.033999054629373644,116.25431506092637,0.081027257516251,0.01591913181847155,0.06127182526374144,163.2494547661949,0.012082761053696251,32.63481285338576
A,3,AY111333,2122.57,12.728632827474387,0.012680749997625387,4.739045268048424,0.3151358222576468,16.046417805812215,0.041720528749803525,69.04734132006355,-1.132388778352071,1.5621137023059741,-969.9985018089965,-0.5052600320932272,156.22009999608883,0.5377465661884667,0.0973728818932248,0.37773148242681953,142.81881150455553,0.07114012032700139,22.973618088635632,5.60069754887397,-0.0995938178039528,-0.19287815354185825,0.4722199612898621,0.050035382859753785,-16.77859020312886,0.0822558254353776,0.016201351742524787,0.05993946728011299,29.472008375303492,0.011823104390499634,5.815504861468417
